PSR ID	B(deg)	L(deg)	Period(s)	Pdot	Flux(photons/cm^2/s)	LowCut(GeV)	HighCut(GeV)	SpectralIndex	T-Zero(MJD)	Binary(Y/N)	NumBins	Lite1	Lite2	Lite3	Lite4	Lite5	Lite6	Lite7	Lite8	Lite9	Lite10	Lite11	Lite12	Lite13	Lite14	Lite15	Lite16	Lite17	Lite18	Lite19	Lite20	Lite21
GRS001245750	-7.68E-01	3.33E+02	3.02E-01	1.37E-15	4.31E-11	1.00E-01	5.97E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.77E-10	5.09E-10	1.77E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001248471	2.85E-01	3.93E+01	9.26E-01	1.48E-14	1.47E-09	1.00E-01	1.82E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.94E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001248710	-5.33E+00	9.98E+00	2.33E-01	5.94E-16	2.47E-10	1.00E-01	9.08E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	7.07E-12	3.01E-11	6.90E-11	1.37E-10	2.58E-10	4.88E-10	8.87E-10	1.20E-09	8.87E-10	4.88E-10	2.58E-10	1.37E-10	6.90E-11	3.01E-11	7.07E-12	0.00E+00	0.00E+00	0.00E+00
GRS001249189	-1.88E-01	8.53E+01	4.35E-01	7.75E-15	6.84E-11	1.00E-01	2.51E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.88E-10	7.92E-10	2.88E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001251192	-1.16E-01	2.07E+00	5.77E-01	4.00E-15	1.57E-12	1.00E-01	3.50E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.15E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001253728	-6.92E+00	3.43E+02	1.97E-01	4.16E-16	6.61E-11	1.00E-01	1.08E+02	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.02E-11	1.07E-10	3.05E-10	4.80E-10	3.05E-10	1.07E-10	1.02E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001255085	2.59E+00	6.50E+01	8.28E-01	2.94E-14	2.38E-10	1.00E-01	1.29E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.77E-09	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001255574	3.46E-01	1.62E+01	8.60E-01	3.10E-14	4.26E-11	1.00E-01	1.26E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.17E-10	6.19E-10	1.17E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001260017	8.23E+00	7.91E+01	1.90E-01	3.32E-17	3.88E-12	1.00E-01	3.84E+02	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.76E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001262566	-1.47E-01	2.74E+02	3.47E-01	1.40E-15	4.04E-12	1.00E-01	5.91E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.07E-11	3.94E-11	2.07E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS011263684	-2.48E+00	2.99E+02	2.68E-01	2.94E-13	1.92E-09	1.00E-01	5.47E+00	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.28E-10	2.96E-09	1.60E-08	1.06E-11	1.60E-08	2.96E-09	2.28E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001264199	-1.53E-01	1.03E+01	2.98E-01	4.91E-15	3.53E-10	1.00E-01	3.16E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.19E-11	1.24E-10	5.19E-10	5.72E-09	5.19E-10	1.24E-10	3.19E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001268399	4.96E+00	9.11E-01	5.24E-01	6.39E-15	7.28E-12	1.00E-01	2.77E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.71E-11	9.14E-11	2.71E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001270100	2.44E+00	3.33E+02	5.81E-01	2.72E-15	1.14E-11	1.00E-01	4.24E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.30E-12	3.00E-11	4.79E-11	5.50E-11	4.79E-11	3.00E-11	8.30E-12	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001270673	2.13E+00	3.03E+02	1.07E-01	1.49E-15	1.75E-09	1.00E-01	5.73E+01	6.67E-01	5.19E+04	N	21	8.28E-10	8.50E-10	9.17E-10	1.04E-09	1.22E-09	1.47E-09	1.80E-09	2.20E-09	2.62E-09	2.98E-09	3.11E-09	2.98E-09	2.62E-09	2.20E-09	1.80E-09	1.47E-09	1.22E-09	1.04E-09	9.17E-10	8.50E-10	8.28E-10
GRS001271384	2.10E-02	1.08E+02	5.49E-01	1.97E-15	8.43E-13	1.00E-01	4.99E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.69E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001275120	-2.68E+00	4.82E+01	4.88E-01	6.15E-15	1.26E-10	1.00E-01	2.82E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	5.50E-12	2.91E-11	6.24E-11	1.05E-10	1.55E-10	2.07E-10	2.55E-10	2.90E-10	3.03E-10	2.90E-10	2.55E-10	2.07E-10	1.55E-10	1.05E-10	6.24E-11	2.91E-11	5.50E-12	0.00E+00	0.00E+00
GRS001275241	-1.80E-01	2.32E+01	5.99E-01	9.06E-14	2.35E-09	1.00E-01	7.35E+00	6.67E-01	5.19E+04	N	21	8.91E-10	9.16E-10	9.96E-10	1.14E-09	1.37E-09	1.71E-09	2.21E-09	2.93E-09	3.87E-09	4.84E-09	5.30E-09	4.84E-09	3.87E-09	2.93E-09	2.21E-09	1.71E-09	1.37E-09	1.14E-09	9.96E-10	9.16E-10	8.91E-10
GRS001277204	-1.81E-01	9.94E+01	2.89E-01	1.55E-15	1.95E-10	1.00E-01	5.62E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.41E-12	1.33E-10	3.62E-09	1.33E-10	3.41E-12	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001279078	4.87E+00	1.82E+01	2.73E-01	3.00E-16	3.60E-13	1.00E-01	1.28E+02	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.19E-12	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001281639	-1.79E+00	3.20E+02	4.19E-01	4.55E-15	5.96E-11	1.00E-01	3.28E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.73E-10	8.48E-10	1.73E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001283369	1.68E-01	5.73E+00	1.31E+00	1.52E-14	1.73E-12	1.00E-01	1.80E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.45E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001283734	4.40E-01	2.41E+02	8.43E-01	5.60E-15	1.78E-12	1.00E-01	2.95E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.56E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001284217	8.28E-01	6.68E-01	3.65E-01	9.24E-15	7.17E-11	1.00E-01	2.30E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.30E-11	1.39E-10	3.12E-10	4.47E-10	3.12E-10	1.39E-10	4.30E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001288972	-1.11E+00	4.39E+01	6.05E-01	3.62E-15	3.60E-11	1.00E-01	3.68E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.11E-12	7.17E-10	1.11E-12	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001289423	-1.59E+00	3.48E+02	5.60E-01	2.31E-16	3.62E-11	1.00E-01	1.46E+02	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.24E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001291241	-1.10E+00	6.32E+01	2.44E-01	3.85E-15	2.58E-10	1.00E-01	3.57E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.67E-10	2.32E-09	0.00E+00	2.32E-09	2.67E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001292091	-2.04E+00	3.49E+02	2.71E-01	3.53E-16	1.38E-11	1.00E-01	1.18E+02	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.77E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001292325	-3.99E-01	5.92E+01	5.70E-01	3.40E-14	1.09E-10	1.00E-01	1.20E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.78E-12	5.06E-10	1.17E-09	5.06E-10	2.78E-12	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS011295341	-6.40E+00	3.52E+02	2.10E+00	1.01E-14	3.03E-10	1.00E-01	2.20E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.06E-09	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001295701	-3.94E-01	3.04E+02	3.05E-01	1.42E-14	2.14E-09	1.00E-01	1.86E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.02E-10	5.64E-09	3.09E-08	5.64E-09	3.02E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001296054	-2.54E-01	7.20E+01	7.67E-01	5.05E-14	4.89E-10	1.00E-01	9.84E+00	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	9.30E-10	7.93E-09	9.30E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001296320	3.65E-01	3.42E+02	3.94E-01	5.67E-15	4.15E-10	1.00E-01	2.94E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.26E-11	3.36E-10	8.55E-10	1.72E-09	2.35E-09	1.72E-09	8.55E-10	3.36E-10	6.26E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001296785	-4.70E+00	3.29E+02	4.47E-01	2.90E-15	4.43E-11	1.00E-01	4.11E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.21E-11	2.11E-10	3.20E-10	2.11E-10	7.21E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001296853	-5.26E-02	1.81E+01	2.24E-01	5.70E-15	1.03E-09	1.00E-01	2.93E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	1.40E-11	7.03E-11	1.72E-10	3.65E-10	7.75E-10	1.86E-09	7.05E-09	0.00E+00	7.05E-09	1.86E-09	7.75E-10	3.65E-10	1.72E-10	7.03E-11	1.40E-11	0.00E+00	0.00E+00	0.00E+00
GRS001297102	4.70E-01	1.13E+01	4.39E-01	1.25E-15	5.15E-11	1.00E-01	6.25E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.78E-11	2.57E-10	4.60E-10	2.57E-10	2.78E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001297667	1.09E+00	3.58E+02	4.30E-01	2.07E-14	2.64E-11	1.00E-01	1.54E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.46E-10	2.36E-10	1.46E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS011301639	-3.60E+00	4.38E+01	3.54E-01	2.17E-15	1.59E-09	1.00E-01	4.75E+01	6.67E-01	5.19E+04	N	21	5.56E-10	5.72E-10	6.20E-10	7.09E-10	8.52E-10	1.07E-09	1.41E-09	1.92E-09	2.66E-09	3.54E-09	3.99E-09	3.54E-09	2.66E-09	1.92E-09	1.41E-09	1.07E-09	8.52E-10	7.09E-10	6.20E-10	5.72E-10	5.56E-10
GRS001301644	2.18E-01	7.12E+00	3.26E-01	1.56E-15	5.03E-11	1.00E-01	5.61E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.55E-11	2.40E-10	3.55E-10	2.40E-10	8.55E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001303099	-2.17E-01	9.58E+00	2.10E-01	4.89E-15	1.60E-11	1.00E-01	3.17E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.25E-12	8.24E-11	1.53E-10	8.24E-11	1.25E-12	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001305105	4.25E-01	2.49E+02	8.75E-01	4.05E-14	1.18E-10	1.00E-01	1.10E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.12E-10	1.33E-09	5.12E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001306387	-8.52E-01	2.84E+02	4.09E-01	1.57E-14	2.38E-10	1.00E-01	1.88E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.11E-10	1.22E-09	1.90E-09	1.22E-09	2.11E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001307003	4.57E+00	1.06E+01	2.87E-01	2.93E-16	1.30E-11	1.00E-01	1.29E+02	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.61E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001308176	4.75E-01	3.27E+02	6.32E-01	2.54E-14	4.75E-11	1.00E-01	1.39E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.29E-10	6.92E-10	1.29E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS011311956	-5.00E+00	5.50E+01	5.84E-01	1.22E-15	1.43E-10	1.00E-01	6.34E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.86E-09	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001314577	-2.71E+00	2.69E+02	4.41E-01	1.99E-15	4.93E-11	1.00E-01	4.96E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.41E-11	8.97E-10	4.41E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS011315674	-2.16E-02	6.40E+01	5.95E-01	3.22E-13	5.95E-09	1.00E-01	3.90E+00	6.67E-01	5.19E+04	N	21	2.98E-09	3.05E-09	3.26E-09	3.63E-09	4.19E-09	4.98E-09	6.03E-09	7.34E-09	8.78E-09	1.00E-08	1.05E-08	1.00E-08	8.78E-09	7.34E-09	6.03E-09	4.98E-09	4.19E-09	3.63E-09	3.26E-09	3.05E-09	2.98E-09
GRS001316908	1.46E-01	3.35E+02	3.06E-01	6.41E-15	2.50E-10	1.00E-01	2.76E+01	6.67E-01	5.19E+04	N	21	4.62E-11	5.26E-11	7.22E-11	1.05E-10	1.53E-10	2.15E-10	2.89E-10	3.69E-10	4.43E-10	4.98E-10	5.18E-10	4.98E-10	4.43E-10	3.69E-10	2.89E-10	2.15E-10	1.53E-10	1.05E-10	7.22E-11	5.26E-11	4.62E-11
GRS001319899	8.19E-01	1.52E+01	4.41E-01	8.82E-16	8.89E-11	1.00E-01	7.45E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.78E-09	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001320865	-1.58E+01	2.54E+01	6.01E-01	9.36E-16	2.88E-11	1.00E-01	7.23E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.76E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001321115	2.50E+00	1.99E+01	4.36E-01	8.10E-15	4.21E-11	1.00E-01	2.46E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.35E-11	2.11E-10	3.12E-10	2.11E-10	5.35E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001323106	-4.43E-01	6.49E+01	2.26E-01	3.89E-15	4.22E-09	1.00E-01	3.75E+01	6.67E-01	5.19E+04	N	21	1.93E-09	1.97E-09	2.09E-09	2.32E-09	2.67E-09	3.20E-09	3.98E-09	5.09E-09	6.54E-09	8.05E-09	8.75E-09	8.05E-09	6.54E-09	5.09E-09	3.98E-09	3.20E-09	2.67E-09	2.32E-09	2.09E-09	1.97E-09	1.93E-09
GRS001323246	-2.23E+00	2.52E+01	2.56E-01	1.14E-15	7.45E-10	1.00E-01	6.54E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.03E-10	9.84E-10	3.13E-09	6.26E-09	3.13E-09	9.84E-10	2.03E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001326224	2.30E-01	3.14E+02	4.32E-01	6.71E-16	7.07E-12	1.00E-01	8.54E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.41E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS011327308	2.33E-01	3.32E+02	2.55E-01	4.24E-14	9.06E-09	1.00E-01	1.07E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.54E-09	1.44E-08	7.47E-08	0.00E+00	7.47E-08	1.44E-08	1.54E-09	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001327959	-7.04E-02	3.51E+02	2.54E-01	2.31E-16	1.93E-10	1.00E-01	1.46E+02	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.87E-09	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001329415	-1.38E+00	7.32E+01	7.82E-01	3.03E-14	5.76E-10	1.00E-01	1.27E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.90E-10	1.24E-09	2.49E-09	3.28E-09	2.49E-09	1.24E-09	3.90E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001329596	-2.35E-01	3.38E+02	4.60E-01	1.16E-14	1.85E-11	1.00E-01	2.05E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.21E-11	9.14E-11	1.62E-10	9.14E-11	1.21E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001329861	-5.78E+00	1.22E+01	5.07E-01	1.43E-15	3.07E-11	1.00E-01	5.86E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.15E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001330477	2.23E-01	3.59E+02	3.01E-01	1.41E-15	6.93E-12	1.00E-01	5.90E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.54E-11	8.79E-11	2.54E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS001330832	-2.45E-01	2.63E+02	5.28E-01	4.20E-14	1.38E-09	1.00E-01	1.08E+01	6.67E-01	5.19E+04	N	21	4.70E-10	4.89E-10	5.46E-10	6.49E-10	8.08E-10	1.04E-09	1.37E-09	1.81E-09	2.33E-09	2.81E-09	3.02E-09	2.81E-09	2.33E-09	1.81E-09	1.37E-09	1.04E-09	8.08E-10	6.49E-10	5.46E-10	4.89E-10	4.70E-10
GRS001331498	-6.03E-01	2.65E+01	5.52E-01	3.69E-15	2.79E-13	1.00E-01	3.64E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.57E-12	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
